,Latitude,Longitude,Solar Radiation,Wind Speed,LST,Relative Humidity,Vegetation,Distance From Roads,Elevation,LULC,Aspect,Suitability_raw,Suitability
1729,24.3334648,88.3070509,0.3973077994548976,0.35395024547217274,0.6227265103918337,0.26766099504630625,0.4984877943400302,0.021993769878377544,0.0060187249219794915,0.5,0.25,32.97729111156197,0.339088194572176
1730,24.3243286,75.6523368,0.5499223127536317,0.43494368579561815,0.7524994143080851,0.5964893387895758,0.6285374810974292,0.007535036961917292,0.09607668301382077,0.0,0.25,38.759254148614794,0.45341711568477244
1731,24.363947,71.5123139,0.6116757756518704,0.48411238087379843,0.7682543191986737,0.7341697178548352,0.7470295960250595,0.007612138823574038,0.012929112795363353,0.0,0.5,44.97015334361736,0.5762275521322668
1732,24.3495,74.0273,0.5500429362045518,0.3982012459259875,0.7541899271274604,0.6221193194055568,0.6580254914668395,0.010546604805701085,0.07111012037449845,0.75,0.75,51.149214617767804,0.6984084454439498
1733,24.3675769,79.2116639,0.5074858339244842,0.32738149263583477,0.7316576006511405,0.5198147749300022,0.6426874054871463,0.015247083058187219,0.08983504235399019,0.0,1.0,44.136560537516175,0.559744609305059
1734,24.3695641,84.1885769,0.5076840010224258,0.3475638433928788,0.7161871350063478,0.5007538229592936,0.5643767552387124,0.002606054078827532,0.0606330806954971,0.0,0.0,31.74619462763104,0.31474526261440333
1735,24.3875996,92.7175588,0.27756317653242135,0.14899954618589947,0.5099271418810915,0.13821882403618369,0.17390365089652193,0.0017970202981691663,0.049264378065091395,0.5,0.5,25.726690054464775,0.1957193437228101
1736,24.3810731,80.7832544,0.532242361232774,0.30663806262634474,0.7296317996176948,0.5061382726685333,0.6948585007561028,0.0034769048135887353,0.07467677218011591,0.0,0.5,38.777706837547434,0.4537819876155986
1737,24.3813938,77.4168008,0.5128162416604689,0.37685548083666903,0.7457681957724636,0.5729054490631058,0.7144091596457118,0.0043411099153277295,0.11725367810967455,0.0,0.5,41.00998607966322,0.49792168130399517
1738,24.3675009,86.1510688,0.5139851403396423,0.44833532736499043,0.6975104809017622,0.4466939478785269,0.6241088788075178,0.003902212426112239,0.08515381185911726,0.0,0.5,38.694973046902135,0.45214606138026703
1739,24.3869745,85.2531963,0.5251198336545158,0.4013531911382471,0.7036683736173924,0.4619319405556752,0.6191402030676172,0.001442592586632873,0.09161836825679893,0.0,0.5,38.487556146043175,0.44804472929914557
1740,24.3829511,74.7013558,0.5345456947479991,0.4531540080036308,0.7508685061088469,0.609142795606289,0.7505940807949881,0.014383102574632399,0.11101203744984396,0.0,0.0,37.61702612291913,0.4308314130426953
1741,24.3897272,71.6292685,0.6025342412641356,0.43833491480671666,0.7475167557808462,0.6965324143872494,0.6611579174767768,0.010568778829456697,0.011368702630405706,0.5,0.75,50.15569715125979,0.6787632523971469
1742,24.401,92.3017,0.24677547667802877,0.21036346383926746,0.566467669356352,0.16724100796898567,0.30697774897386043,0.002279238834104662,0.010477039679001338,0.5,0.5,28.009960745796327,0.24086731043845475
1743,24.469067,92.5581981,0.2358303345003176,0.16462725359957153,0.5591368383866536,0.12524230023691596,0.36519766688269606,0.008407371839487138,0.009585376727596968,0.5,0.5,27.369852610230545,0.2282102124830285
1744,24.4089425,78.0965907,0.5071612994017629,0.3564008416188786,0.730500785125781,0.5587981908248977,0.706848131345863,0.007822663265093495,0.09206419973250111,0.0,0.25,37.25975748981625,0.4237670065239632
1745,24.4150218,76.5663056,0.506756349245099,0.3195758900944767,0.7563129529807834,0.5835128149903079,0.6783322531864333,0.0,0.072447614801605,0.0,1.0,45.05062023242934,0.5778186540684441
